"id_lieu","id_local","nom_lieu","ad_lieu","com_lieu","insee","type","date_maj","ouvert","source","Xlong","Ylat","nbre_pl","nbre_pmr","duree","horaires","proprio","lumiere","comm"
"97422-C-167","19422","Piton Terre Rouge","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5351848","-21.3052107","","","","","","false",""
"97422-C-168","19423","Stade Berive","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5381125","-21.3081895","","","","","","false",""
"97422-C-169","19424","Stade Berive","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5382006","-21.3083367","","","","","","false",""
"97422-C-170","19425","Piton Terre Rouge","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5354826","-21.3054455","","","","","","false",""
"97422-C-171","19426","Chemin De La Ligne D'Equerre","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5367643","-21.3073789","","","","","","false",""
"97422-C-172","19427","Chemin Emile Lallemand","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5240282","-21.2463393","","","","","","false",""
"97422-C-173","19428","Chemin  Portail","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5222636","-21.2574873","","","","","","false",""
"97422-C-174","19429","Stade Kleber Picard","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5223590","-21.2731290","","","","","","false",""
"97422-C-175","19430","Station Maxime","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5507061","-21.2304579","","","","","","false",""
"97422-C-176","19431","Chemin Portail","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5221637","-21.2575220","","","","","","false",""
"97422-C-177","19432","Pont Naturel","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5312471","-21.2369462","","","","","","false",""
"97422-C-178","19433","Collège Du 12e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5240876","-21.2607717","","","","","","false",""
"97422-C-179","19434","Petit Marché Du 19e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5417270","-21.2349861","","","","","","false",""
"97422-C-180","19435","Rue Léon Dierx","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5237932","-21.2706606","","","","","","false",""
"97422-C-181","19436","Village 14e Km CD 27","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5207572","-21.2514604","","","","","","false",""
"97422-C-182","19437","Rond Point Piton Hyacinthe","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5409597","-21.2323457","","","","","","false",""
"97422-C-183","19438","Pont Naturel","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5310625","-21.2368753","","","","","","false",""
"97422-C-184","19439","Cité Convenance","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5240626","-21.2827657","","","","","","false",""
"97422-C-185","19440","Village 14e Km CD 27","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5211543","-21.2507785","","","","","","false",""
"97422-C-186","19441","Rue Du Père Hauck","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5522212","-21.2227106","","","","","","false",""
"97422-C-187","19442","Rue Du Général Bonnier","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5237586","-21.2640614","","","","","","false",""
"97422-C-188","19443","Chemin Armanette","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5224852","-21.2545464","","","","","","false",""
"97422-C-189","19444","Chemin Huitelec","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5450097","-21.2329965","","","","","","false",""
"97422-C-190","19445","Chemin Sadon","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5387983","-21.2397903","","","","","","false",""
"97422-C-191","19446","Rond Point Piton Hyacinthe","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5401437","-21.2328483","","","","","","false",""
"97422-C-192","19447","Antoine Fontaine","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5158797","-21.2789106","","","","","","false",""
"97422-C-193","19448","Chemin Armanette","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5225050","-21.2545020","","","","","","false",""
"97422-C-194","19449","Rue Du Père Hauck","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5523170","-21.2224216","","","","","","false",""
"97422-C-195","19450","Rond Point Du 17e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5284060","-21.2404193","","","","","","false",""
"97422-C-196","19451","Ecole Primaire Du 19e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5421680","-21.2380440","","","","","","false",""
"97422-C-197","19452","Stade Kleber Picard","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5219516","-21.2734764","","","","","","false",""
"97422-C-198","19453","Rue Du Général Bonnier","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5232758","-21.2637032","","","","","","false",""
"97422-C-199","19454","Station Maxime","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5506376","-21.2303710","","","","","","false",""
"97422-C-200","19455","Chemin Sadon","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5390282","-21.2396236","","","","","","false",""
"97422-C-201","19456","Collège Du 12e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5235964","-21.2599878","","","","","","false",""
"97422-C-202","19457","Petit Marché Du 19e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5416740","-21.2357830","","","","","","false",""
"97422-C-203","19458","Lycée BoisJoly Potier","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5245800","-21.2487460","","","","","","false",""
"97422-C-204","19459","Lycée BoisJoly Potier","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5243190","-21.2487261","","","","","","false",""
"97422-C-205","19460","Rond Point Du 17e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5275887","-21.2410273","","","","","","false",""
"97422-C-206","19461","Chemin Canal RN3","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5511077","-21.2268460","","","","","","false",""
"97422-C-207","19462","Chemin Huitelec","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5451604","-21.2331826","","","","","","false",""
"97422-C-208","19463","Chemin Canal RN3","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5511850","-21.2266961","","","","","","false",""
"97422-C-209","19464","Bourg Du 23e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5530247","-21.2206675","","","","","","false",""
"97422-C-210","19465","Rue Léon Dierx","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5236794","-21.2703859","","","","","","false",""
"97422-C-211","19466","Chemin Emile Lallemand","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5242490","-21.2463780","","","","","","false",""
"97422-C-212","19467","Ecole Primaire Du 19e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5421169","-21.2385065","","","","","","false",""
"97422-C-213","19468","Bourg Du 23e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5530205","-21.2208844","","","","","","false",""
"97422-C-214","19469","Belle Vue","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5481144","-21.2342880","","","","","","false",""
"97422-C-215","19470","Sud Hôtel","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5220099","-21.2831703","","","","","","false",""
"97422-C-216","19471","Rue Des Poinsétias","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5268976","-21.2431066","","","","","","false",""
"97422-C-217","19472","Rue Des Poinsétias","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5269870","-21.2430620","","","","","","false",""
"97422-C-218","19473","Belle Vue","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5473688","-21.2335247","","","","","","false",""
"97422-C-219","19474","Chemin Pierre Cadet","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5248717","-21.2666120","","","","","","false",""
"97422-C-220","19475","Chemin Pierre Cadet","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5249200","-21.2664605","","","","","","false",""
"97422-C-221","19476","Mairie Annexe 23e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5523091","-21.2182750","","","","","","false",""
"97422-C-222","19477","Mairie Annexe 23e Km","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5524703","-21.2185764","","","","","","false",""
"97422-C-223","19478","Lycée Roland Garros","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5205448","-21.2753620","","","","","","false",""
"97422-C-224","19479","Lycée Roland Garros","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5207650","-21.2751970","","","","","","false",""
"97422-C-225","19480","La Poste Du Tampon","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5218839","-21.2772055","","","","","","false",""
"97422-C-226","19481","Ancien Assedic","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5245465","-21.2787596","","","","","","false",""
"97422-C-227","19482","59 Rue Du Général De Gaulle","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5203599","-21.2760581","","","","","","false",""
"97422-C-228","19483","Chemin De La Reine","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5479587","-21.2089752","","","","","","false",""
"97422-C-229","19484","Ecole Primaire Petite Ferme","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5731236","-21.2262269","","","","","","false",""
"97422-C-230","19485","Etable Bois Court","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5421298","-21.2001478","","","","","","false",""
"97422-C-231","19486","Rue Du Commandeur","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5335397","-21.1945435","","","","","","false",""
"97422-C-232","19487","80 Route Du Piton Bleu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5529380","-21.1880584","","","","","","false",""
"97422-C-233","19488","1 Chemin Notre Dame De La Paix","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5601260","-21.2209110","","","","","","false",""
"97422-C-234","19489","Impasse Faham","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5311883","-21.1964867","","","","","","false",""
"97422-C-235","19490","Champ De Foire","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5793302","-21.1968710","","","","","","false",""
"97422-C-236","19491","Ecole Primaire Grande Ferme","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5905011","-21.2156398","","","","","","false",""
"97422-C-237","19492","Cité Turquoise","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5517083","-21.2154264","","","","","","false",""
"97422-C-238","19493","Impasse Des Forestiers","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5307193","-21.1992628","","","","","","false",""
"97422-C-239","19494","Etable Bois Court","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5423922","-21.2003847","","","","","","false",""
"97422-C-240","19495","Le Palais Du Fromage","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5779310","-21.2046624","","","","","","false",""
"97422-C-241","19496","Ecole Primaire Petite Ferme","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5731540","-21.2261870","","","","","","false",""
"97422-C-242","19497","Sentier Grand Bassin","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5325849","-21.1953187","","","","","","false",""
"97422-C-243","19498","Ecole Primaire Grande Ferme","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5902360","-21.2155040","","","","","","false",""
"97422-C-244","19499","14 Route Du Piton Bleu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5416430","-21.1919846","","","","","","false",""
"97422-C-245","19500","Stade Bois Court","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5345663","-21.1960183","","","","","","false",""
"97422-C-246","19501","82 Chemin Alfred Picard","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5809447","-21.2050163","","","","","","false",""
"97422-C-247","19502","Route Du Piton Bleu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5381808","-21.1921429","","","","","","false",""
"97422-C-248","19503","Chapelle Bois Court","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5370010","-21.1933428","","","","","","false",""
"97422-C-249","19504","Rue Du Commandeur","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5336754","-21.1943691","","","","","","false",""
"97422-C-250","19505","Route du Piton Bleu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5382188","-21.1921793","","","","","","false",""
"97422-C-251","19506","Terminus Pierre Picard","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5953954","-21.2065787","","","","","","false",""
"97422-C-252","19507","Rond Point Afred Picard","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5832209","-21.2050468","","","","","","false",""
"97422-C-253","19508","Cité Les Topazes","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5810167","-21.2003027","","","","","","false",""
"97422-C-254","19509","Bejoda","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5494425","-21.2114075","","","","","","false",""
"97422-C-255","19510","Eglise Grande Ferme","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5903120","-21.2198380","","","","","","false",""
"97422-C-256","19511","Maison Des Associations","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5543885","-21.2209525","","","","","","false",""
"97422-C-257","19512","80 Route Du Piton Bleu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5529438","-21.1880777","","","","","","false",""
"97422-C-258","19513","Sentier Grand Bassin","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5327564","-21.1952206","","","","","","false",""
"97422-C-259","19514","Maison Des Associations","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5544139","-21.2211147","","","","","","false",""
"97422-C-260","19515","Ecole Primaire Bois court","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5398634","-21.1975559","","","","","","false",""
"97422-C-261","19516","Le Palais Du Fromage","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5777605","-21.2044627","","","","","","false",""
"97422-C-262","19517","Chemin De La Reine","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5478239","-21.2086511","","","","","","false",""
"97422-C-263","19518","49 Rue Du Commandeur","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5360942","-21.1966266","","","","","","false",""
"97422-C-264","19519","Ecole Primaire Bois Court","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5400539","-21.1978585","","","","","","false",""
"97422-C-265","19520","Impasse Ebeko","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5650640","-21.2240747","","","","","","false",""
"97422-C-266","19521","Impasse Faham","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5312647","-21.1963802","","","","","","false",""
"97422-C-267","19522","Cité Turquoise","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5518185","-21.2153571","","","","","","false",""
"97422-C-268","19523","int Rue Bois De Source","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5383286","-21.1958416","","","","","","false",""
"97422-C-269","19524","Chemin Deurveiller","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5674315","-21.2081069","","","","","","false",""
"97422-C-270","19525","Bejoda","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5492644","-21.2110544","","","","","","false",""
"97422-C-271","19526","14 Route Du Piton Bleu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5417491","-21.1919845","","","","","","false",""
"97422-C-272","19527","82 Chemin Alfred Picard","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5807806","-21.2049811","","","","","","false",""
"97422-C-273","19528","Creps","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5692518","-21.2057593","","","","","","false",""
"97422-C-274","19529","Le Vingt Septième","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5750451","-21.1993333","","","","","","false",""
"97422-C-275","19530","Maison Du Volcan","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5737996","-21.2027652","","","","","","false",""
"97422-C-276","19531","Restaurant Route Volcan","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5828061","-21.2047868","","","","","","false",""
"97422-C-277","19532","Impasse Ebeko","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5650340","-21.2239940","","","","","","false",""
"97422-C-278","19533","127 Chemin Volcan","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5887623","-21.2099578","","","","","","false",""
"97422-C-279","19534","Impasse Des Bibasses","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5466692","-21.2068982","","","","","","false",""
"97422-C-280","19535","Terminus Piton Bleu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5582898","-21.1822283","","","","","","false",""
"97422-C-281","19536","Gendarmerie Plaine Des Cafres","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5593920","-21.2213100","","","","","","false",""
"97422-C-282","19537","1 Chemin Notre Dame De La Paix","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5601139","-21.2209890","","","","","","false",""
"97422-C-283","19538","22 Chemin Mathias","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5765738","-21.2284220","","","","","","false",""
"97422-C-284","19539","Pâtisserie Bois Court","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5382449","-21.1954103","","","","","","false",""
"97422-C-285","19540","74 Chemin Mathias","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5809412","-21.2232412","","","","","","false",""
"97422-C-286","19541","74 Chemin Mathias","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5808290","-21.2233050","","","","","","false",""
"97422-C-287","19542","Chemin Du Niragongo","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5749990","-21.2271180","","","","","","false",""
"97422-C-288","19543","125 Rue Raphael Douyère","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5505022","-21.2127595","","","","","","false",""
"97422-C-289","19544","Chemin Du Niragongo","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5750469","-21.2272008","","","","","","false",""
"97422-C-290","19545","1 Chemin Commerson","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5912515","-21.2101407","","","","","","false",""
"97422-C-291","19546","1 Chemin Commerson","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5912430","-21.2101610","","","","","","false",""
"97422-C-292","19547","Impasse De La Kartala","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5778290","-21.2270900","","","","","","false",""
"97422-C-293","19548","151 Rue Alfred Lacroix","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5656060","-21.2129330","","","","","","false",""
"97422-C-294","19549","100 Route Du Piton Bleu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5551176","-21.1855445","","","","","","false",""
"97422-C-295","19550","100 Route Du Piton Bleu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5550872","-21.1856055","","","","","","false",""
"97422-C-296","19551","Impasse De La Kartala","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5777561","-21.2271724","","","","","","false",""
"97422-C-297","19552","22 Chemin Mathias","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5764100","-21.2284420","","","","","","false",""
"97422-C-298","19553","Impasse Sundoro","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5642950","-21.2227370","","","","","","false",""
"97422-C-299","19554","Eglise Grande Ferme","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5903793","-21.2197234","","","","","","false",""
"97422-C-300","19555","Impasse Sundoro","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5642545","-21.2227471","","","","","","false",""
"97422-C-301","19556","35 Bis Chemin Commerson","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5934640","-21.2120220","","","","","","false",""
"97422-C-302","19557","Impasse Jean Claude Picard","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5934889","-21.2080838","","","","","","false",""
"97422-C-303","19558","Impasse Des Bibasses","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5465523","-21.2066194","","","","","","false",""
"97422-C-304","19559","35 Bis Chemin Commerson","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5934804","-21.2120456","","","","","","false",""
"97422-C-305","19560","Père Favron RN3","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5582230","-21.2234300","","","","","","false",""
"97422-C-306","19561","Allée Du Vésuve","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5924775","-21.2134221","","","","","","false",""
"97422-C-307","19562","Père Favron RN3","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5580880","-21.2234300","","","","","","false",""
"97422-C-308","19563","Impasse Jean Claude Picard","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5935962","-21.2079759","","","","","","false",""
"97422-C-309","19564","Allée Du Vésuve","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5923480","-21.2135380","","","","","","false",""
"97422-C-310","19565","Bar Des Letchis","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4967527","-21.2489945","","","","","","false",""
"97422-C-311","19566","127 Chemin Henri Cabeu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5093677","-21.2298056","","","","","","false",""
"97422-C-312","19567","45 Chemin Henri Cabeu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5049705","-21.2317068","","","","","","false",""
"97422-C-313","19568","188 Chemin Des Longoses","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5112962","-21.2306611","","","","","","false",""
"97422-C-314","19569","Chemin Poivre","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4980360","-21.2516956","","","","","","false",""
"97422-C-315","19570","Bar Des Letchis","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4967756","-21.2490332","","","","","","false",""
"97422-C-316","19571","Mairie Annexe Pont D'Yves","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5063255","-21.2354664","","","","","","false",""
"97422-C-317","19572","Eglise De Bras De Pontho","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4938199","-21.2400896","","","","","","false",""
"97422-C-318","19573","45 Chemin Henri Cabeu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5049095","-21.2316114","","","","","","false",""
"97422-C-319","19574","100 Chemin Henri Cabeu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5084260","-21.2321329","","","","","","false",""
"97422-C-320","19575","Stade De Bras De Pontho","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4922656","-21.2435132","","","","","","false",""
"97422-C-321","19576","127 Chemin Henri Cabeu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5096344","-21.2298004","","","","","","false",""
"97422-C-322","19577","100 Chemin Henri Cabeu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5083733","-21.2319756","","","","","","false",""
"97422-C-323","19578","Patisserie Charles Baudelaire","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4929680","-21.2455420","","","","","","false",""
"97422-C-324","19579","Chemin De La Petite Ravine","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5009978","-21.2357983","","","","","","false",""
"97422-C-325","19580","188 Chemin Des Longoses","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5113724","-21.2306799","","","","","","false",""
"97422-C-326","19581","Ecole Primaire Pont D'Yves","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5050042","-21.2358301","","","","","","false",""
"97422-C-327","19582","Patisserie Charles Baudelaire","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4934096","-21.2457030","","","","","","false",""
"97422-C-328","19583","Ecole Primaire Pont D'Yves","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5052951","-21.2356797","","","","","","false",""
"97422-C-329","19584","144 Charles Baudelaire","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4988226","-21.2532350","","","","","","false",""
"97422-C-330","19585","Chemin De La Petite Ravine","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5010866","-21.2357114","","","","","","false",""
"97422-C-331","19586","144 Charles Baudelaire","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4986160","-21.2530163","","","","","","false",""
"97422-C-332","19587","Chemin Des Bibassiers","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4996046","-21.2373540","","","","","","false",""
"97422-C-333","19588","Chemin Poivre","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4980945","-21.2514419","","","","","","false",""
"97422-C-334","19589","Stade De Bras De Pontho","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4926231","-21.2439304","","","","","","false",""
"97422-C-335","19590","Eglise De Bras De Pontho","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4939506","-21.2400294","","","","","","false",""
"97422-C-336","19591","Impasse Des Camélias","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5058042","-21.2340309","","","","","","false",""
"97422-C-337","19592","182 Rue Charles Baudelaire","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4949119","-21.2471185","","","","","","false",""
"97422-C-338","19593","Chemin Ortaire Lorion","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5030680","-21.2352493","","","","","","false",""
"97422-C-339","19594","Chemin Citerne","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4953310","-21.2398128","","","","","","false",""
"97422-C-340","19595","Impasse Des Dendroniums","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5054680","-21.2330056","","","","","","false",""
"97422-C-341","19596","Chemin De L'Adieu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4920976","-21.2412308","","","","","","false",""
"97422-C-342","19597","Chemin Des Bibassiers","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4996088","-21.2370399","","","","","","false",""
"97422-C-343","19598","148 Chemin Des Longoses","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5101240","-21.2329730","","","","","","false",""
"97422-C-344","19599","Chemin Ortaire Lorion","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5029558","-21.2351525","","","","","","false",""
"97422-C-345","19600","148 Chemin Des Longoses","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5100272","-21.2329656","","","","","","false",""
"97422-C-346","19601","Chemin De L'Adieu","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4921856","-21.2412157","","","","","","false",""
"97422-C-347","19602","Impasse Des Camélias","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5058365","-21.2340509","","","","","","false",""
"97422-C-348","19603","Impasse Des Dendroniums","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.5055199","-21.2329864","","","","","","false",""
"97422-C-349","19604","Chemin Des Jamerosas","","Le Tampon","97422","Auto-stop","2022-04-26","true","810157982","55.4981643","-21.2389470","","","","","","false",""
